Date;Caused by E;Caused by I;Caused by Iu;Caused by H;Caused by E1;Caused by I1;Caused by Iu1;Caused by H1;Caused by E2;Caused by I2;Caused by Iu2;Caused by H2;
27-Dec-2020;1398599.2698606413;2809387.6439081547;1406342.8599373666;368275.0450184898;1398583.9324081184;2809364.405847054;1406336.0473077216;368274.47266269755;15.337452523042892;23.238061100570135;6.812629645018357;0.5723557922534128;
27-Dec-2020;1399863.1692743138;2812543.0986126196;1408659.1350300699;368518.16237465164;1399847.6387770367;2812519.488469589;1408652.1575905066;368517.575826367;15.530497277231207;23.610143030584236;6.9774395633386135;0.5865482846480252;
27-Dec-2020;1401124.4967477475;2815693.576567355;1410985.9716899274;368765.06439583044;1401108.7716904979;2815669.591411752;1410978.8263537716;368764.4632391558;15.725057249673618;23.985155602970945;7.145336155839712;0.6011566746280124;
27-Dec-2020;1402383.3592192875;2818839.0439497586;1413323.34830704;369015.76302186464;1402367.4380552499;2818814.6808275464;1413316.031964987;369015.1468335308;15.921164037601415;24.36312221202723;7.316342053017925;0.6161883338567815;
28-Dec-2020;1403639.8607441746;2821979.4763069088;1415671.242905416;369270.27004372946;1403623.7418950652;2821954.732238959;1415663.7524250292;369269.6383930109;16.11884910936992;24.744067949761533;7.490480386952955;0.6316507185841708;
28-Dec-2020;1404894.089936838;2825114.857835721;1418024.925707243;369528.2666186879;1404877.7717948454;2825089.729816211;1418017.2582927358;369527.619087789;16.318141992713926;25.128019510333957;7.667414507221234;0.6475308988912629;
28-Dec-2020;1406146.1071315608;2828245.1793701593;1420379.4734791813;369789.4199404018;1406129.5880632682;2828219.6643652557;1420371.6267030728;369788.7561257649;16.519068292597456;25.515004903532414;7.846776108407687;0.6638146368508809;
28-Dec-2020;1407395.9567666952;2831370.4361390322;1422734.4822342806;370053.7137536026;1407379.235115397;2831344.531085904;1422726.4537086214;370053.03324677533;16.721651298151038;25.905053127956055;8.02852565922963;0.6805068272495937;
28-Dec-2020;1408643.6800670226;2834490.6269010925;1425089.558003566;370321.1317127104;1408626.7541532612;2834464.3287070594;1425081.3453791628;370320.4341003217;16.925913761264425;26.298194033105485;8.212624403207418;0.6976123887161306;
28-Dec-2020;1409889.3151916275;2837605.753582445;1427444.3166829424;370591.6573903587;1409872.183313704;2837579.0591241946;1427435.9176485927;370590.9422540931;17.13187792329281;26.69445825037107;8.39903434980964;0.7151362655484644;
29-Dec-2020;1411132.897375534;2840715.820937243;1429798.3838764664;370865.2742855301;1411115.5578099936;2840688.7270601145;1429789.796158202;370864.54120210063;17.33956554048672;27.09387712833448;8.587718264480513;0.7330834294703116;
29-Dec-2020;1412374.4534292307;2843820.8361447966;1432151.6350753435;371139.50173385825;1412356.9044320285;2843793.3396621346;1432142.8564158618;371138.7504396268;17.54899720226258;27.496482661749933;8.778659481778947;0.751294231440399;
29-Dec-2020;1413613.9964818594;2846920.80784894;1434503.9642983524;371411.86765769403;1413596.2362902039;2846892.905541589;1434494.9924546555;371411.0980521221;17.760191655490765;27.902307351301395;8.971843696836103;0.7696055719387103;
29-Dec-2020;1414851.5321047925;2850015.7451422703;1436855.0432392766;371682.37280217354;1414833.5589382504;2849987.433758216;1436845.8760001664;371681.5847866217;17.973166542065357;28.311384054565256;9.167239110262477;0.788015551840062;
29-Dec-2020;1416087.064166273;2853105.6572026736;1439204.5519453173;371951.01812461694;1416068.8762271462;2853076.9334567557;1439195.187130725;371950.2116023135;18.187939126836927;28.723745917678837;9.36481459224864;0.8065223034620137;
29-Dec-2020;1417320.59491755;2856190.5531601235;1441552.1786442292;372217.8047886604;1417302.1903912353;2856161.4137337864;1441542.6141045622;372216.9796646708;18.404526314731324;29.139426337023583;9.564539666930303;0.8251239895755516;
30-Dec-2020;1418552.1250752949;2859270.4419744746;1443897.6195730048;372482.73415838403;1418533.5021306279;2859240.883515551;1443887.8531885084;372481.89033958165;18.62294466699185;29.558458923476167;9.766384496466024;0.8438188023917745;
