Date;CC;CD;CHos;CCuEI;CCtotalEI;CC1;CD1;CHos1;CCuEI1;CCtotalEI1;CC2;CD2;CHos2;CCuEI2;CCtotalEI2;
20-Apr-2020;189511.48768541767;26453.512093682613;124124.42024529811;1985548.42240535;2175059.910090768;189511.48768541767;26453.512093682613;124124.42024529811;1985548.42240535;2175059.910090768;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;189925.921807623;26525.539719390857;124367.62486660393;1987184.3140874205;2177110.2358950437;189925.921807623;26525.539719390857;124367.62486660393;1987184.3140874205;2177110.2358950437;0.0;0.0;0.0;0.0;0.0;
20-Apr-2020;190341.76813645192;26597.028940099517;124608.65904047528;1988842.4991706077;2179184.2673070594;190341.76813645192;26597.028940099517;124608.65904047528;1988842.4991706077;2179184.2673070594;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;190758.98108633605;26667.981164142002;124847.54936006157;1990524.3227361764;2181283.3038225123;190758.98108633605;26667.981164142002;124847.54936006157;1990524.3227361764;2181283.3038225123;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;191174.8961361937;26738.397961345327;125084.32431629549;1992223.087948396;2183397.98408459;191174.8961361937;26738.397961345327;125084.32431629549;1992223.087948396;2183397.98408459;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;191586.89894588574;26808.28106986696;125319.01367324735;1993931.4385631303;2185518.337509016;191586.89894588574;26808.28106986696;125319.01367324735;1993931.4385631303;2185518.337509016;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;191995.04732073794;26877.632397740334;125551.64785912032;1995649.7704324804;2187644.817753218;191995.04732073794;26877.632397740334;125551.64785912032;1995649.7704324804;2187644.817753218;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;192399.39987281134;26946.454021522986;125782.2578173804;1997378.4907574682;2189777.8906302797;192399.39987281134;26946.454021522986;125782.2578173804;1997378.4907574682;2189777.8906302797;0.0;0.0;0.0;0.0;0.0;
21-Apr-2020;192800.01596063405;27014.748184524295;126010.87497361042;1999118.0188603397;2191918.034820974;192800.01596063405;27014.748184524295;126010.87497361042;1999118.0188603397;2191918.034820974;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;193196.95563326025;27082.51729485076;126237.53120473436;2000868.7870029947;2194065.742636255;193196.95563326025;27082.51729485076;126237.53120473436;2000868.7870029947;2194065.742636255;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;193591.0576573627;27149.763923028775;126462.25867493224;2002617.5312302685;2196208.588887631;193591.0576573627;27149.763923028775;126462.25867493224;2002617.5312302685;2196208.588887631;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;193983.14690383658;27216.49079646745;126685.0891445244;2004350.7767185653;2198333.923622402;193983.14690383658;27216.49079646745;126685.0891445244;2004350.7767185653;2198333.923622402;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;194373.25520533722;27282.700788526436;126906.05331663399;2006068.6565885928;2200441.91179393;194373.25520533722;27282.700788526436;126906.05331663399;2006068.6565885928;2200441.91179393;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;194761.412914243;27348.396905182683;127125.18075206755;2007771.304161548;2202532.7170757907;194761.412914243;27348.396905182683;127125.18075206755;2007771.304161548;2202532.7170757907;0.0;0.0;0.0;0.0;0.0;
22-Apr-2020;195147.64896750046;27413.58227227875;127342.49992096206;2009458.852887204;2204606.5018547047;195147.64896750046;27413.58227227875;127342.49992096206;2009458.852887204;2204606.5018547047;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;195531.99094907526;27478.260123569642;127558.03825223539;2011131.4362756945;2206663.4272247697;195531.99094907526;27478.260123569642;127558.03825223539;2011131.4362756945;2206663.4272247697;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;195914.26553015196;27542.433789541494;127771.82218898175;2012790.1543665193;2208704.419896671;195914.26553015196;27542.433789541494;127771.82218898175;2012790.1543665193;2208704.419896671;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;196294.30145050253;27606.10668712488;127983.8772729744;2014436.0986905997;2210730.4001411023;196294.30145050253;27606.10668712488;127983.8772729744;2014436.0986905997;2210730.4001411023;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;196672.12920649262;27669.282310393897;128194.2282242892;2016069.388290294;2212741.5174967865;196672.12920649262;27669.282310393897;128194.2282242892;2016069.388290294;2212741.5174967865;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;197047.77819194557;27731.964222032148;128402.89898486827;2017690.1420848616;2214737.9202768067;197047.77819194557;27731.964222032148;128402.89898486827;2017690.1420848616;2214737.9202768067;0.0;0.0;0.0;0.0;0.0;
23-Apr-2020;197421.27674650104;27794.156045353262;128609.91275226111;2019298.4788257943;2216719.7555722953;197421.27674650104;27794.156045353262;128609.91275226111;2019298.4788257943;2216719.7555722953;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;197792.65220207078;27855.86145683161;128815.29201193816;2020894.5170546458;2218687.1692567165;197792.65220207078;27855.86145683161;128815.29201193816;2020894.5170546458;2218687.1692567165;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;198162.30392499297;27917.084179126734;129019.05857376414;2022478.5286706076;2220640.8325956003;198162.30392499297;27917.084179126734;129019.05857376414;2022478.5286706076;2220640.8325956003;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;198530.6246094111;27977.827974687574;129221.23362853994;2024050.7880315913;2222581.4126410023;198530.6246094111;27977.827974687574;129221.23362853994;2024050.7880315913;2222581.4126410023;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;198897.62748897605;28038.09664000089;129421.83780129066;2025611.419836072;2224509.0473250477;198897.62748897605;28038.09664000089;129421.83780129066;2025611.419836072;2224509.0473250477;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;199263.32528675694;28097.89400033541;129620.8911798862;2027160.5483501086;2226423.8736368655;199263.32528675694;28097.89400033541;129620.8911798862;2027160.5483501086;2226423.8736368655;0.0;0.0;0.0;0.0;0.0;
24-Apr-2020;199627.73023920498;28157.223904837498;129818.41333699528;2028698.2973872703;2228326.0276264753;199627.73023920498;28157.223904837498;129818.41333699528;2028698.2973872703;2228326.0276264753;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;199990.8541192808;28216.090221949456;130014.42335113196;2030224.7902899585;2230215.644409239;199990.8541192808;28216.090221949456;130014.42335113196;2030224.7902899585;2230215.644409239;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;200349.17976158063;28274.49683517665;130208.93984921627;2031745.8111621132;2232094.990923694;200349.17976158063;28274.49683517665;130208.93984921627;2031745.8111621132;2232094.990923694;0.0;0.0;0.0;0.0;0.0;
25-Apr-2020;200699.2432223995;28332.447639641505;130401.98113516995;2033267.0978388658;2233966.341061265;200699.2432223995;28332.447639641505;130401.98113516995;2033267.0978388658;2233966.341061265;0.0;0.0;0.0;0.0;0.0;
